rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Works great super strong,Totally great! They installed with a hammer really easily!! Just make sure to tap ends carefully so the center doesn’t cave in. Love them! Super strong! Not for THIN 1/8” wood,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51VygPGpVHL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51VygPGpVHL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51VygPGpVHL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61HNGU3O+JL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61HNGU3O+JL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61HNGU3O+JL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B017AB87G0,B0196NEVT2,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1580257783245,0,True
5.0,Works.,It’s good,[],B00002X2E3,B00002X2E3,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1569734284184,0,True
5.0,I love the gray!,It’s so pretty!!!! Love it!!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61-jSW41WxL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61-jSW41WxL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61-jSW41WxL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71BCCFsk0uL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71BCCFsk0uL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71BCCFsk0uL.jpg', 'attachment_type': 'IMAGE'}]",B06XYX8R13,B06XYX8R13,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1547348543665,0,False
5.0,all around good product. took about 15 min to install for ...,all around good product.  took about 15 min to install for a not very handy person.,[],B00AGK9KJQ,B00O518IPO,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1456772528000,2,True
5.0,so pretty,I LOOKED AT 1000 FAUCETS.  I chose this one because its just classy and has a nice price point.  moral of the story- let me shop for you.  buy it,[],B001U6ARE2,B0BLHDS7SV,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1456772470000,0,True
5.0,Five Stars,its nice but gets kindof dusty.  just gotta maintain it,[],B00ICXRTK6,B09T34JR9Y,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1456772418000,0,True
1.0,For the love of God do not purchase,"this bulb is YELLOW.  For the love of God do not purchase.  Not cool.  Its not even a nice yellow like a warm light bulb.  Its a harsh, wrteched color and I dont know why it has good reviews.  I love eco friendly solutions.  but this is not an eco friendly solution because it will make you miserable.",[],B00LHPPQO2,B00LHPPQO2,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1429214322000,2,True
5.0,lol,"doesn't get much better than this.  just lovely.  really.  buy more.  they're so cool.,  except don't buy more because if too many buy them they wont be as unique",[],B006G31Y0U,B00XUKOXQO,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1384912628000,0,True
5.0,great stripper,"I'm not a fan of strippers.  and I think strip clubs are just nasty.  but citri-strip takes it off the way a man really needs it.  okay, bad joke. but seriously, the stuff is legit.  we applied once on a metal surface.  it not only took off the layer of paint but also the underyling powder coat.  1 coat and it was mostly off.  a 2nd coat took it off completely.  good stuff.  we recommend scraping it off into a bucket to avoid mess.",[],B000QFCP1G,B000QFCP1G,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1384912296000,0,True
5.0,love it,absolutely love it.  so chic.  we put an led light bulb in it and it shines tiny little dots all over our ceiling.  quite wonderful,[],B003XKDRKY,B003XKDRKY,AGCI7FAH4GL5FI65HYLKWTMFZ2CQ,1344406143000,5,True
5.0,Love this grill light,Love this grill light. It's LED & super bright. Very easy to install on your grill. I had ordered one for my dad for Father's day & liked it so much I ordered a second one for us.,[],B00V9I0MEG,B00V9I0MEG,AGXVBIUFLFGMVLATYXHJYL4A5Q7Q,1490877292000,0,True
1.0,Flimsy. First use the tape twisted and wont lay flat.,Very hard to read the Feet. Inches are prominent but I need glasses and a flashlight to read the footage.,[],B01N800BJB,B085269NS5,AGKHLEW2SOWHNMFQIJGBECAF7INQ,1593662570002,1,True
5.0,Good product,"Great product, easy to install and works well. Very easy to use and hygenic.",[],B07CGVBZGL,B0CCK6P2H8,AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,1578593332047,0,True
5.0,Accurately detected a CO emission,"I had one in my old apartment that identified a carbon monoxide emission from my oven so I was able to leave the apartment and call the gas company. Could have saved my life! When I moved I bought two more so we have one near the furniture, the stove, and the bedroom. These are a must have if you use gas heat, cooking, etc.",[],B00002N86A,B009E4F7DI,AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,1578593180378,0,True
3.0,Not Dimmable.,"This is a nice lamp, but it is NOT dimmable.",[],B000YJE40O,B000YJE40O,AGBFYI2DDIKXC5Y4FARTYDTQBMFQ,1424294531000,0,True
4.0,Not as good as original,"It worked, but not as sturdy as the original that came with my Kings disposal unit. But better than most sink plugs out there",[],B09MF5XD3K,B09MF5XD3K,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,1672493203905,0,True
5.0,Gorgeous big glass cut handles,Perfect for the look I was looking for “glitzy modern”,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Lo3kD3k5L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Lo3kD3k5L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81Lo3kD3k5L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UU0TcfDcL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UU0TcfDcL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UU0TcfDcL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B077T9Y5GJ,B07B3M6JW7,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,1624749437720,1,True
1.0,Ugly,Ugly,[],B0826WX7V6,B0BHXZ55FZ,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,1622069473540,0,False
5.0,Think I may have another place to use them though.,"These are beatifil, glass and huge. Too big to use on side by side doors where handles are mirrored close.",[],B07KXFTXNW,B07KXFS4C1,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,1622067653301,0,False
5.0,Nice sleek light that replaced old tube lights,Nice sleek light that replaced old tube lights. I purchased 2 for a 2 car garage and when on looks like bright daylight in there. If you need to get something out of the inside of your car you can see all the interior. Very pleased,[],B015NG55UU,B015NG55UU,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,1530195920085,0,True
5.0,I absolutely love the light,I absolutely love the light..white bright light. Now unfortunately I'm getting a complaint from my next door neighbor who thinks it is too bright and puts her house on display. Dang! I'm in a HOA so I'm sure she will make a stink.....does anyone have any ideas for me?<br /><br />Update: Well I definitely have to take it down. The light beams out onto the neighbors property and houses here in Florida are close. This light is great if you have a large area to light up as the angle of the light projects it far and it is one of the highest lumens you can find on the market. It just is not a good light to put up between close houses unless it's family next door.😝,[],B072Z9Z36Q,B072Z9Z36Q,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,1529768288795,5,True
1.0,Mine only lasted a year,"I purchased the LED outdoor Lithonia dusk to dawn security Area/wall light  for my home. It was supposed to last like 100000 hours and had a 5 year warranty. I had it professionally hung by an electrician. It was wonderful and made me feel secure while it lasted..but the light only stayed on for a year. It hangs at the high end peak of my house and we have been unable to reach it. Yesterday, while having electrician here for other work as well, I was able to have an electrician troubleshoot it to see if the problem was with the light or wiring. He informed me that the light itself is bad as the power is reaching it. How do I get it replaced since it is under warranty? The model is the: OLW 23 or 31 (it's paperwork says both numbers). He took the one not working down, but I did not have one to replace it with. I will now have to pay again to have a replacement put back up. I have a couple other Lithonia lights around my home that were put up before this one that are still going strong. But this one I definitely did not get my moneys worth out of. I have the light in the garage if you can tell me who to contact.",[],B008KNY8Q6,B008KNY8Q6,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,1529069402917,0,False
1.0,One Star,Sucks....don't waste your money...breaks easily. Would be great idea if it was made with better materials that held up.,[],B00H8XIFH2,B00H8XIFH2,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,1466867938000,1,True
5.0,So far very happy with it,"So far very happy with it, and love gaining the space where the big clunky old heater used to be. Came highly recommended by my electrician and plumber.",[],B003N3NRY2,B081HPGRV7,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,1466867009000,1,True
3.0,Yellow light,"It is not 2 toned like the picture looks, but very sleek profile. Yellower light than I like... when I buy LED I hope for true white light.  Not very bright. Good for maybe a walk in closet.",[],B0045Y1GFK,B0045Y1GFK,AEVWAM3YWN5URJVJIZZ6XPD2MKIA,1409849390000,1,True
5.0,Easy and simple,Easy to install and pair. Works great from the kitchen to turn our string lights on about 50ft away in the backyard,[],B07FFKR6FM,B07FFKR6FM,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,1615476172504,0,True
5.0,Super magnetic,"Gifted these to my dad and have worked with him in the garage. These hold all of our screws, bolts, washers and even car keys from time to time. They are big enough to fit on large wrists but my mom has a smaller wrist and it works for her too.",[],B07ML4FWWM,B07PG4KPRG,AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,1577637568209,0,True
5.0,Less drip when held with needle nose pliers,Tends to drip if put down with cap off.  I use needle nose pliers to keep upright.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71BjwuBomEL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71BjwuBomEL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71BjwuBomEL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B018IBEHQU,B018IBEHQU,AEAUZK2OLWXD75AWJOCCGGCL3H2A,1601131928494,1,False
2.0,All the old negative feedback for this item is still true.  All could be easily corrected.,"All the old negative feedback for this item is still true.  They all should and could be easily corrected.<br /><br />1) Item not a 12"" square it is an 11 7/8"" square.  So item is not as described. Correct item's title or cut plastic to 12"" square.<br /><br />2) Permanent sticker is affixed to the smooth side of the item resulting in a lot of unnecessary work to remove label.  I  carefully used heat gun to soften glue.  After peeling off label, used Goo Gone to removed last of glue.  Label should be affixed to the textured side of item, peel off plastic, or bag.<br /><br />3) Unprotected smooth side of item scuffed in transit.  Item should be bagged or peel off plastic sheet with label attached.  Bag would protect smooth side from scuffing and eliminate need to remove label.",[],B0049MWXM8,B00XJ1BTM0,AEAUZK2OLWXD75AWJOCCGGCL3H2A,1596561286971,1,True
5.0,Two easy fixes made rasp file a 5 rating for me.,"The rasp file needs a handle to be comfortable to use.  Made one from a 4.5 inch section of rubber hose with inner diameter of 3/4 inch.  To insert the rasp file in handle, with curved side of hose down on flat surface, compress with heel of palm, as rasp file is inserted into hose.  When released, handle firmly grips rasp file.<br /><br />Filed off edge rows of rasp teeth so  they would not scratch work when using the files. Gently and slowly running the rasp file edges between thumb and index finger then index finger over the file will confirm all the burrs removed.  Mine had two burrs at the corners at the ends of the flat file.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71A2kR7+i5L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71A2kR7+i5L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71A2kR7+i5L.jpg', 'attachment_type': 'IMAGE'}]",B07YBBG4SK,B07YBBG4SK,AEAUZK2OLWXD75AWJOCCGGCL3H2A,1580052861448,0,True
5.0,Five Stars,"I have many screwdrivers but since I bought it, think that I use this one the most.",[],B01EOY7LTA,B0C536TX6H,AEAUZK2OLWXD75AWJOCCGGCL3H2A,1468088945000,0,False
4.0,Low to the ground,"Pretty cute, low to the ground but good for our bathroom.",[],B009KO8OFA,B009KO8OFA,AE74DYR3QUGVPZJ3P7RFWBGIX7XQ,1623606835240,0,True
5.0,Nice touch!,Both the image and switch plate are of nice quality and color-matched screws is a great detail. This will add a very pretty little touch to the room.,[],B002F8TA2Y,B07CB8F72Z,AFAHVT5FXHSIGNDR7YZK3FOCW3YA,1671284124107,0,True
5.0,Worked well,Worked well. Sticks well.,[],B06XCQS7WS,B0BMZBTBHV,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,1603298366098,0,True
5.0,"This door looks, feels, performs better than price point indicates","Directions are precise.  Follow instructions to be sure the install height makes sense.  All parts labeled for quick identification. Fit and form were as described. Solid product. Smooth operation. If you are above a carpeted area, may want to purchase a separate door guide that mounts to wall and not floor. Provided guide will not easily drill through a stacked carpet, padding, concrete subfloor....only small negative!  Box comes tightly packed and therefore is a bit heavy to lift. If installing over existing door frame use as an example a 3/4 x 6” board and attach to your studs, then simply attach the track to the board. Board provides enough spacing to clear the existing door frame.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71orR4T+22L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71orR4T+22L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71orR4T+22L.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71xfevf5hKL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71xfevf5hKL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71xfevf5hKL.jpg', 'attachment_type': 'IMAGE'}]",B07V7VL53V,B07V7VL53V,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,1594079513232,4,True
1.0,Poor quality,"Arrived timely; packaged minimally and professionally. After install product leaked considerably. Further eval revealed a poorly finished lid that was rough and burred, this caused the seal around the O-ring to fail.  I discarded the entire thing and bought a replacement from Lowe’s.",[],B0000DH4LN,B0B199K8KM,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,1574807304780,0,True
5.0,Nice upgrade,Very easy to install. Much better than the showerhead that came with our RV.,[],B0713MVT1M,B0713MVT1M,AHITBJSS7KYUBVZPX7M2WJCOIVKQ,1560013725034,0,True
5.0,These are handy,"These are handy, But you have to be close for that remote. So you’re not gonna be able to put them anywhere you can’t get pretty close to turn it on and off. Works great and the fireplace I just have to center the remote directly in front of the fireplace to make it work. Timer works great, makes me feel like I have a working fireplace","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NoIblorpL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NoIblorpL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71NoIblorpL.jpg', 'attachment_type': 'IMAGE'}]",B01M6Z9HTU,B07P8NZJ7G,AHVC23XPR4J63SSNSIRNG4H6AEWQ,1573911384020,0,True
5.0,Yes.,Good quality and they were packaged carefully to arrive unbroken. Would order again.,[],B00V2UL038,B09XKNG1TV,AHVC23XPR4J63SSNSIRNG4H6AEWQ,1535922200965,0,True
1.0,All,It would not stick to the wall. Wasn't bright at all. I would not recommend this product.,[],B08BKZCK3C,B08BKZCK3C,AF7OANMNHQJC3PD4HRPX2FATECPA,1615423599871,0,True
5.0,Love these!,I’ve purchased 3 sets (each set containing 3 glass torches) and absolutely love them. We use on our deck and great for light and bug control. Very pleased to get the sets on sale for $13.99.,[],B08MWWG83Z,B08MWWG83Z,AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,1653605502517,2,True
5.0,Great purchase!,Perfect for our deck!  Works well!!,[],B01CSDF7F4,B07F2RZRK7,AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,1560076554636,0,True
4.0,Very nice,Looks great,[],B099Z7JCS2,B099Z7JCS2,AHXSBZT52TCPZUBVCBRICTHWUCBA,1672844865042,0,True
5.0,Beautiful!!!,"This item came well packaged and was easy to install. The item itself was made beautifully with just the right amount of weathering done to the beads. The metal frame is light and the craftsmanship is excellent. Looks MUCH more expensive then it actually is. Do not hesitate to buy this item! ** My only suggestion is to use the clear, old fashioned looking bulbs they will look better with this than traditional white bulbs!","[{'small_image_url': 'https://m.media-amazon.com/images/I/61L8Y0dB+xL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61L8Y0dB+xL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61L8Y0dB+xL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71lQsqyjVnL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71lQsqyjVnL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71lQsqyjVnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71lQsqyjVnL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71lQsqyjVnL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71lQsqyjVnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08GXDKDNC,B08GXDKDNC,AFEIN7QWSQ6EFW45LKD7ZOCSMLGQ,1647198913505,1,True
